code,name,state,lat,lon,lat_raw,lon_raw,elevation_ft,mag_var,certification,utc_offset,has_fuel,fuel_types,avgas,mogas,jet_a1,jet_b,f34,fsii,jetplus,fuel_caveat,fuel_source,payment_methods,pay_carnet,pay_credit,pay_eftpos,pay_cash,pay_account,pay_app,pay_fuelcard,controlled,airspace_class,ctaf,frequencies,runway_count,runway_summary,handling_raw
YEWA,ELIWANA,WA,-22.428889,116.887222,222544S,1165314E,1576,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.7; UNICOM 126.7,1,10/28 Sealed,"ACFT marshalling is provided for all ACFT ABV 5,700KG MTOW.
Air BP - JET A1 CTC AD OPR."
YEXM,EXMOUTH,WA,-22.041389,114.102222,220229S,1140608E,10,0 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,118.3,FIA 125.9; CTAF 118.3,1,"02/20 1260M Sealed, Gravel",Fuel is NOT AVBL.
YFBS,FORBES,NSW,-33.363611,147.935,332149S,1475606E,760,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.7,FIA 135.25,1,09/27,"AVGAS and JET A1 AVBL. H24, self-service bowser accepts all credit cards."
YFDF,FORTESCUE DAVE FORREST,WA,-22.291944,119.437222,221731S,1192614E,1563,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.05,FIA 128.15; UNICOM 127.05,1,12/30,"Air BP JET A1 CTC AD Manager/ARO.
General
ACFT marshalling is provided for all ACFT ABV 5,700KG MTOW."
YFDN,FEDERATION,NSW,-35.012778,147.373611,350046S,1472225E,710,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.95,FIA 119.5; CTAF 126.95,0,,
YFFD,STIRLING NORTH/FLINDERS FIELD,SA,-32.534167,137.858056,323203S,1375129E,110,7 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.9,FIA 123.9,3,02/20 650M Clay; 10/28 1500M Clay; 14/32 2000M Clay,
YFLD,FACING ISLAND,QLD,-23.89,151.566667,235324S,1513400E,,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,118.8,FIA 119.55; CTAF 118.8,0,,
YFLI,FLINDERS ISLAND,TAS,-40.091389,147.992778,400529S,1475934E,34,14 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,127.8,FIA 126.5,2,05/23 Sealed; 14/32 Sealed,"World Fuel Services H24 AVGAS and JET A1 bowser. Carnet and credit card (via smartphone
APP). PH 0429 813 929 (Telstra is the only mobile phone service provider that works on Flinders
Island)."
YFRG,FREGON,SA,-26.775833,132.0175,264633S,1320103E,1732,4 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 121.85; CTAF 126.7,0,,
YFRT,FORREST,WA,-30.838056,128.115,305017S,1280654E,511,3 E,CERT,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, EFTPOS, Cash",True,True,True,True,False,False,False,False,,126.7,FIA 134.2; UNICOM 126.7,2,09/27 ; 18/36,"CTC AD Manager H24, PN required. AVGAS, JET A1 and 0125. Payment by cash, EFTPOS, MC,
V or cheque. No AMEX or Carnet, invoice by arrangement."
YFTA,FORRESTANIA,WA,-32.578333,119.706667,323442S,1194224E,1362,0 W,CERT,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.4,1,15/33 Gravel,
YFTZ,FITZROY CROSSING,WA,-18.181944,125.558611,181055S,1253331E,368,2 E,CERT,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.8; CTAF 126.7,1,01/19 Sealed,"3
1 H24 AVGAS and JET A1 via bowser."
YGAD,GARDEN ISLAND HELIPORT,WA,-32.241667,115.683889,321430S,1154102E,36,2 W,MIL,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,121.0,FIA 135.25,1,05/23,F44 24HR PN.
YGAS,GATTON AIRPARK,QLD,-27.59,152.256667,273524S,1521524E,460,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 121.2,1,"01/19 756M Gravel, Grass",
YGAW,GAWLER,SA,-34.598611,138.721389,343555S,1384317E,165,8 E,UNCR,+9:30,True,"AVGAS, MOGAS",True,True,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.55,FIA 130.45,0,,AVGAS and MOGAS AVBL with prior arrangement.
YGAY,GAYNDAH,QLD,-25.615278,151.620833,253655S,1513715E,372,10 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,126.7,FIA 124.1; CTAF 126.7,1,06/24,"World Fuel Services AVGAS and JET A1 H24 self-service bowsers. WFS carnet card, V and MC
via Compac Pay mobile APP. Phone: 0448 505 577. CCTV monitoring fuel facility."
YGBF,BARWON FIELD,VIC,-38.146944,144.1725,380849S,1441021E,260,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.0,FIA 134.325,2,02/20 850M Grass; 15/33 850M Grass,
YGBI,SOUTH GOULBURN ISLAND,NT,-11.650556,133.381944,113902S,1332255E,63,2 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.4; CTAF 126.7,1,10/28,
YGBK,GLENBROOK HLS,NSW,-33.761667,150.636111,334542S,1503810E,645,13 E,MIL,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.55,0,,
YGBW,GUNBOWER,VIC,-35.966389,144.381111,355759S,1442252E,290,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.6; CTAF 126.7,1,13/31 700M Grass,
YGDA,GOODOOGA,NSW,-29.073333,147.376111,290424S,1472234E,459,10 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.95; CTAF 126.7,1,12/30 Sealed,
YGDH,GUNNEDAH,NSW,-30.961111,150.250556,305740S,1501502E,866,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,False,,127.4,FIA 127.1,1,11/29,"Gunnedah Aero Club: H24, fuel general enquiries PH 0408 453 030. AVGAS, JET A1 self-service
card swipe bowsers. MC, V and AMEX only. Carnet cards not accepted."
YGDI,GOONDIWINDI,QLD,-28.521389,150.320278,283117S,1501913E,714,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Account",False,True,False,False,True,False,False,False,,126.7,FIA 123.95; CTAF 126.7,2,04/22 ; 12/30 Clay,"Lowes Petroleum Services: AVGAS Bowser OPT will accept Lowes
account cards and credit cards. Call-out fee applies if needed on site.
JET A1 - Drum fuel only. BH PH 07 4671 3780, Emergency:
197° 2.0NM
Nigel 0408 943 419 or Troy 0497 589 472.
Goondiwindi"
YGDO,GUNDAROO,NSW,-35.045,149.258333,350242S,1491530E,1860,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.5,0,,
YGDS,GREGORY DOWNS,QLD,-18.625556,139.233611,183732S,1391401E,260,5 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.7; CTAF 126.7,0,,
YGEL,GERALDTON,WA,-28.796111,114.7075,284746S,1144227E,122,,,+8,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Fuel card,False,False,False,False,False,False,True,False,,127.1,FIA 121.2,3,03/21 Grooved; 08/26 Gravel; 14/32,"03 World Fuel Services: H24. 0800-1700 Local MON-FRI 30MIN PN.
AH 1HR PN. AH service fee applies. JET A1, AVGAS.
Phone 0491 233 624.
North West Aviation Services (Ground Handling Agent) 08 9923 3745,
email: getairport@nwas.net.au."
YGFN,GRAFTON,NSW,-29.759444,153.03,294534S,1530148E,110,12 E,CERT,+10,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.6,1,18/36,"Grafton
Aero Refuellers: JET A1, H24. 1HR PN. Phone 0401 940 070. AH call-out fee may
apply."
YGGE,GOLDEN GROVE,WA,-28.765,116.971667,284554S,1165818E,1183,0 W,CERT,+8,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.8; UNICOM 126.7,1,11/29 Sealed,Nil fuel AVBL.
YGGI,GOOLGOWI,NSW,-33.991944,145.719167,335931S,1454309E,400,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 134.65; CTAF 126.7,1,02/20 1080M Grass,
YGHP,GLENAMPLE HELIPORT,VIC,-38.660278,143.106111,383937S,1430622E,200,11 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,127.1,FIA 125.8,0,,"12 Apostles Helicopters: 0830-1700 Local DLY (later in summer). PN required 03 5598 8283.
JET A1 and AVGAS AVBL, V and MC."
YGIA,GINBATA,WA,-22.581111,120.035556,223452S,1200208E,1409,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.05,FIA 128.15,1,09/27,Air BP: JET A1 CTC AD Manager/ARO.
YGIB,GIBB RIVER,WA,-16.418611,126.446111,162507S,1262646E,1669,2 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,128.0,FIA 120.75; CTAF 128.0,0,,
YGIG,GINGIN,WA,-31.465278,115.863333,312755S,1155148E,247,2 W,MIL,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,118.5,FIA 135.25; APP 130.2; SMCV 121.65; TWR 118.5,1,08/26,All PEARCE listings AVBL. PN to PEARCE.
YGIL,GILGANDRA,NSW,-31.696944,148.636111,314149S,1483810E,947,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 127.1,2,15/33 1275M Gravel; 08/26 575M Grass,
YGLA,GLADSTONE,QLD,-23.869722,151.222778,235211S,1511322E,59,10 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,False,,118.8,FIA 119.55,1,10/28 Grooved,"VIVA: Phone 0427 239 293. Email: gladstonears@outlook.com.Refuelling operating hours
0600-1800 Local MON-FRI, 0600-1700 Local SAT, 0900-1800 Local SUN, 30 MIN PN required for
JET A1. AH call-out fees apply. Swipe bowser AVGAS located GA apron via TWY A2 or A3. Viva
fuel and Fly2Sky card, VIVA carnet card and credit cards (V and MC)."
YGLB,GOULBURN,NSW,-34.810278,149.726389,344837S,1494335E,2141,13 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,127.15,FIA 121.2; FIA 124.1,2,04/22 ; 08/26 Clay,"AVGAS Bowser H24 (Credit Card and Aero Refuellers card only). JET A1 from tanker. Call-out fee
H24. Phone 0403 368 933."
YGLI,GLEN INNES,NSW,-29.675,151.689444,294030S,1514122E,3431,11 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 134.2,2,10/28 Gravel; 14/32,Refuelling not AVBL.
YGLO,GLENORMISTON,QLD,-22.888889,138.824167,225320S,1384927E,519,6 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.4; CTAF 126.7,0,,
YGLS,GILES,WA,-25.05,128.3,250300S,1281800E,1900,3 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 121.85; CTAF 126.7,0,,
YGNE,GNARWARRE,VIC,-38.165,144.1075,380954S,1440627E,420,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.0,FIA 126.8; FIA 134.325,1,06/24 950M Grass,
YGNW,GNOWANGERUP,WA,-33.976944,118.011111,335837S,1180040E,920,1 W,CERT,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.4,1,12/30,
YGON,MOUNT GORDON,QLD,-19.771944,139.401111,194619S,1392404E,900,5 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.4; CTAF 126.7,1,08/26 Sealed,
YGPT,GARDEN POINT,NT,-11.399167,130.425278,112357S,1302531E,90,2 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.5,FIA 118.15; CTAF 126.5,1,04/22 Sealed,
YGRL,GREAT LAKES AIRFIELD,VIC,-37.8425,148.000278,375033S,1480001E,260,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.0,2,08/26 1180M Bitumen; 13/31 670M Gravel,
YGRM,GRUYERE,WA,-28.034167,123.814167,280203S,1234851E,1542,2 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,125.85,FIA 118.4,1,06/24,JET A1 AVBL. Fixed facility. PPR from AD OPR.
YGTE,GROOTE EYLANDT,NT,-13.973333,136.460833,135824S,1362739E,53,4 E,CERT,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,126.0,FIA 122.2,1,10/28 Grooved,"World Fuel Services: AVGAS WFS carnet card and credit card (via smartphone APP) bowser H24.
JET A1 AVBL for RPT OPS, otherwise by arrangement. Charges may change without notice. Call-
out fees may apply to AH refuelling weekends and BTN 1800-0600 Local MON-FRI.
PH: 0437 591 796.
Groote Freight (Ground Handling Agent) - MOB: 0438 945 126. Email: grootefreight@bigpond.com"
YGTH,GRIFFITH,NSW,-34.250833,146.067222,341503S,1460402E,439,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,126.55,FIA 134.65,2,06/24 ; 18/36 Gravel,"World Fuel Services: JET A1 tanker refueller; H24 AVGAS carnet card and credit card (via
smartphone APP) bowser. Manned MON - FRI 0800 - 1700 Local. On call 24HR Duty Refueller:
0437 681 614, Email: airfuelservices@gmail.com
Note: AVGAS spillage on the pavement is to be avoided. AVGAS captured in fuel drain testers, is
not to be emptied onto the pavement or natural grass areas.
Griffith Aero Club - Accommodation AVBL (conditions apply). CTC Griffith Aero Club (GAC)
Phone: 02 6964 1666 Email: gthgac@exemail.com.au
LAME/AVIONICS facility (Precision Aviation Pty Ltd) located at intersection of TWY D and TWY E.
CTC: 02 6964 3158 or precisionaviation@bigpond.com.
RPT Handling agent: Aus Flight Handling, website: www.ausflighthandling.com.au."
YGTN,GEORGETOWN (QLD),QLD,-18.303333,143.530833,181812S,1433151E,995,6 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Cash",False,True,False,True,False,False,False,False,,126.7,FIA 118.6; FIA 119.8; CTAF 126.7,1,06/24,"Georgetown Roadhouse: 2100-1000 UTC DLY. Phone 07 4062 1999,
email: admin@infinitytradingco.org. Limited drum stocks only. More fuel AVBL with PN. AVGAS,
JET A1. Cash, major credit cards. Prior notice is preferred."
YGTO,GEORGE TOWN (TAS),TAS,-41.08,146.84,410448S,1465024E,120,14 E,UNCR,+10,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,127.3,FIA 126.5,4,06L/24R 500M Grass; 06R/24L 800M Sealed; 10/28 545M Grass; 13/31 380M Grass,NIL fuel AVBL.
YGWA,GOOLWA,SA,-35.481944,138.751389,352855S,1384505E,104,8 E,UNCR,+9:30,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.95,FIA 130.45,0,,"JET A1 and AVGAS AVBL at card swipe bowser. PH ARO MOB 0830-1700
Local."
YGYM,GYMPIE,QLD,-26.282778,152.701944,261658S,1524207E,260,11 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,App,False,False,False,False,False,True,False,False,,126.7,FIA 129.0,0,,"AVGAS and PULP 95: 24/7 via Compac Pay mobile APP and automated bowser.
Gympie Aero Club Inc. Backup service by Ray Gresham PH: 0428 835 451."
YHAA,HAASTS BLUFF,NT,-23.450556,131.851389,232702S,1315105E,2269,4 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 119.8; CTAF 126.7,0,,
YHAE,HARDEN,NSW,-34.5625,148.391667,343345S,1482330E,1444,12 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.1,1,08/26 850M Gravel,"Nil fuel onsite, AVGAS and JET A1 AVBL at YCTM. AVGAS AVBL at YYNG."
YHAW,HAWKER,SA,-31.854722,138.468333,315117S,1382806E,1052,7 E,UNCR,+9:30,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.7,FIA 123.9,1,"18/36 1220M Sealed, Gravel","AVGAS 100 H24, credit card swipe bowser. PH 0428 486 031."
YHAY,HAY,NSW,-34.531389,144.829722,343153S,1444947E,305,11 E,CERT,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.7,FIA 118.6; CTAF 126.7,2,04/22 ; 15/33 Clay,"Aero Refuellers: AVGAS, 24HR self-service, Aero Refuellers card,
VISA and MC"
YHBA,HERVEY BAY,QLD,-25.318889,152.880278,251908S,1525249E,60,10 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, Cash, App, Fuel card",True,True,False,True,False,True,True,False,,126.55,FIA 124.6,1,11/29 Grooved,"World Fuel Services - Fraser Coast Aviation: 2100-0630 UTC DLY. Phone 0412 253 267, AH 2HR
PN, call out fee may apply. AVGAS H24 WFS carnet card and credit card (via smartphone APP)
activated bowser or cash. AVGAS, JET A1, O125, O156."
YHBK,HOLBROOK,,-35.683333,147.316667,354100S,1471900E,875,,,,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 119.5; CTAF 126.7,0,,
YHCS,HERBERTVALE CATTLEYARD,QLD,-18.958611,138.062222,185731S,1380344E,804,5 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.7; CTAF 126.7,0,,
